开盘时间,开盘价,最高价,最低价,收盘价,成交量,收盘时间,成交额,成交笔数,主动买入成交量,主动买入成交额,忽略
2025-01-05 09:00:00,0.00111786,0.00112887,0.00110204,0.00110291,4290383602.00,2025-01-05 09:59:59.999,4772955.16548979,44703,2225643153.00,2479694.29797970,0
2025-01-05 10:00:00,0.00110291,0.00112317,0.00109756,0.00112142,3392064900.00,2025-01-05 10:59:59.999,3776034.95093831,38649,1856812797.00,2067541.47355424,0
2025-01-05 11:00:00,0.00112143,0.00112238,0.00111087,0.00111492,2214261776.00,2025-01-05 11:59:59.999,2471284.11361757,22550,1037056942.00,1157605.43091114,0
2025-01-05 12:00:00,0.00111495,0.00112055,0.00110579,0.00110579,1610971175.00,2025-01-05 12:59:59.999,1790638.93147176,15210,692210109.00,769607.70963183,0
2025-01-05 13:00:00,0.00110582,0.00111667,0.00110105,0.00110291,1569841160.00,2025-01-05 13:59:59.999,1740419.72374810,13814,858036254.00,951641.10680094,0
2025-01-05 14:00:00,0.00110295,0.00111648,0.00109204,0.00110685,3867145973.00,2025-01-05 14:59:59.999,4268293.06587831,48011,1998091675.00,2206582.21244968,0
2025-01-05 15:00:00,0.00110686,0.00110788,0.00108910,0.00109188,3975377513.00,2025-01-05 15:59:59.999,4362030.74988011,26760,1906542163.00,2092401.28249145,0
2025-01-05 16:00:00,0.00109195,0.00109794,0.00107101,0.00107585,3670646987.00,2025-01-05 16:59:59.999,3969983.01093725,28529,1525686915.00,1651057.57537929,0
2025-01-05 17:00:00,0.00107570,0.00109052,0.00107040,0.00107496,1862706849.00,2025-01-05 17:59:59.999,2013449.37928877,16619,899990417.00,973285.46909570,0
2025-01-05 18:00:00,0.00107488,0.00108250,0.00106878,0.00108161,1335833834.00,2025-01-05 18:59:59.999,1434779.95262282,12710,633319252.00,680453.66930276,0
2025-01-05 19:00:00,0.00108168,0.00108852,0.00107676,0.00108345,930752807.00,2025-01-05 19:59:59.999,1008069.07008907,8386,486273359.00,526664.37105713,0
2025-01-05 20:00:00,0.00108337,0.00109306,0.00108094,0.00108738,1097603653.00,2025-01-05 20:59:59.999,1193118.07840370,9534,552982664.00,601172.18551554,0
2025-01-05 21:00:00,0.00108733,0.00110144,0.00108536,0.00110065,1237990604.00,2025-01-05 21:59:59.999,1354131.82178763,7745,609081553.00,666109.11694144,0
2025-01-05 22:00:00,0.00110044,0.00110044,0.00108953,0.00109585,740264789.00,2025-01-05 22:59:59.999,809958.04743887,6070,315684379.00,345242.74380185,0
2025-01-05 23:00:00,0.00109568,0.00110455,0.00108718,0.00109438,1216105713.00,2025-01-05 23:59:59.999,1331735.56126297,9987,571051649.00,625377.05119658,0
2025-01-06 00:00:00,0.00109443,0.00109800,0.00106871,0.00107051,1912126065.00,2025-01-06 00:59:59.999,2065377.99294082,16800,771865893.00,833718.51736844,0
2025-01-06 01:00:00,0.00107057,0.00108062,0.00106801,0.00107589,1736056756.00,2025-01-06 01:59:59.999,1861466.68881188,12631,934866893.00,1002562.00412162,0
2025-01-06 02:00:00,0.00107597,0.00109628,0.00107500,0.00108754,2044705269.00,2025-01-06 02:59:59.999,2224276.44179145,17343,939049407.00,1021726.96714944,0
2025-01-06 03:00:00,0.00108754,0.00109716,0.00108470,0.00108869,911877809.00,2025-01-06 03:59:59.999,995267.68489734,8405,473221140.00,516490.06751590,0
2025-01-06 04:00:00,0.00108873,0.00109198,0.00107907,0.00108395,1049372990.00,2025-01-06 04:59:59.999,1137986.62183647,9028,515039113.00,558734.48875681,0
2025-01-06 05:00:00,0.00108388,0.00109552,0.00108020,0.00108134,1099052088.00,2025-01-06 05:59:59.999,1194129.13127344,8966,575897436.00,625877.28687878,0
2025-01-06 06:00:00,0.00108131,0.00108726,0.00106851,0.00107004,2641472602.00,2025-01-06 06:59:59.999,2837577.90850698,15933,1321494687.00,1419641.72111469,0
2025-01-06 07:00:00,0.00107005,0.00107421,0.00105747,0.00106613,1956640531.00,2025-01-06 07:59:59.999,2080984.94635553,13597,1001683093.00,1065601.33359769,0
2025-01-06 08:00:00,0.00106609,0.00107230,0.00105509,0.00105974,1439996504.00,2025-01-06 08:59:59.999,1531087.49637428,10902,816092463.00,867497.30887986,0
2025-01-06 09:00:00,0.00105982,0.00106431,0.00105249,0.00105914,1348265506.00,2025-01-06 09:59:59.999,1426496.83858612,9137,661961587.00,700564.70788943,0
2025-01-06 10:00:00,0.00105952,0.00106500,0.00105011,0.00106161,1009320126.00,2025-01-06 10:59:59.999,1066412.62242546,8934,599400236.00,633562.37540581,0
2025-01-06 11:00:00,0.00106161,0.00107262,0.00105907,0.00107188,1098312754.00,2025-01-06 11:59:59.999,1171407.27159794,9176,627831342.00,669421.82721430,0
2025-01-06 12:00:00,0.00107190,0.00107682,0.00105500,0.00106137,1736407901.00,2025-01-06 12:59:59.999,1846627.88209255,13870,940265200.00,1000078.38962013,0
2025-01-06 13:00:00,0.00106137,0.00107000,0.00105215,0.00106872,1744125213.00,2025-01-06 13:59:59.999,1849148.67848703,12910,903152764.00,957863.38366633,0
2025-01-06 14:00:00,0.00106879,0.00108399,0.00105225,0.00107554,2641258447.00,2025-01-06 14:59:59.999,2820121.22250952,25170,1329521684.00,1418203.11947433,0
2025-01-06 15:00:00,0.00107538,0.00110756,0.00106763,0.00110464,5125624784.00,2025-01-06 15:59:59.999,5607789.85288616,41006,2763759346.00,3024152.60117616,0
2025-01-06 16:00:00,0.00110465,0.00114038,0.00109000,0.00110098,9725843320.00,2025-01-06 16:59:59.999,10892130.71819209,67760,4585135398.00,5139638.54024007,0
2025-01-06 17:00:00,0.00110098,0.00110098,0.00107842,0.00108702,2420186325.00,2025-01-06 17:59:59.999,2636649.73077925,23162,1275145510.00,1389404.53591213,0
2025-01-06 18:00:00,0.00108702,0.00109853,0.00107840,0.00108781,1551674532.00,2025-01-06 18:59:59.999,1689327.54031482,12986,916048697.00,997884.50369909,0
2025-01-06 19:00:00,0.00108788,0.00109732,0.00108589,0.00108999,645769814.00,2025-01-06 19:59:59.999,705297.36533114,7300,332044242.00,362647.84952218,0
2025-01-06 20:00:00,0.00109019,0.00109267,0.00107246,0.00107800,1802076684.00,2025-01-06 20:59:59.999,1951641.64046101,11574,630933451.00,682629.80415648,0
2025-01-06 21:00:00,0.00107800,0.00108074,0.00105695,0.00105927,1640920355.00,2025-01-06 21:59:59.999,1748931.12642446,14620,771578547.00,822776.83612297,0
2025-01-06 22:00:00,0.00105946,0.00106713,0.00105605,0.00106418,1231777926.00,2025-01-06 22:59:59.999,1307383.05200529,8462,605114336.00,642050.48663633,0
2025-01-06 23:00:00,0.00106415,0.00107000,0.00105507,0.00106976,1220738090.00,2025-01-06 23:59:59.999,1295947.48255950,9674,730682915.00,776169.91754738,0
2025-01-07 00:00:00,0.00106975,0.00107286,0.00105806,0.00105897,2098903618.00,2025-01-07 00:59:59.999,2230408.01333339,22753,1026116797.00,1090805.07647111,0
2025-01-07 01:00:00,0.00105897,0.00107723,0.00105161,0.00107370,2323687226.00,2025-01-07 01:59:59.999,2475792.09841368,26107,1143368074.00,1219560.07925985,0
2025-01-07 02:00:00,0.00107366,0.00107632,0.00105358,0.00105442,1852019656.00,2025-01-07 02:59:59.999,1970460.86442361,25583,845583979.00,900167.88173171,0
2025-01-07 03:00:00,0.00105453,0.00106410,0.00105236,0.00106112,1027937101.00,2025-01-07 03:59:59.999,1088656.01583297,9123,518442629.00,549096.14288063,0
2025-01-07 04:00:00,0.00106119,0.00106318,0.00105040,0.00105248,1113943222.00,2025-01-07 04:59:59.999,1174685.35809458,8307,377639933.00,398307.82652803,0
2025-01-07 05:00:00,0.00105256,0.00105320,0.00103248,0.00104729,4658582729.00,2025-01-07 05:59:59.999,4850699.40976417,32959,2390182136.00,2487349.79606085,0
2025-01-07 06:00:00,0.00104732,0.00104814,0.00103968,0.00104497,1553860889.00,2025-01-07 06:59:59.999,1619468.21460694,12856,699418105.00,729224.10512378,0
2025-01-07 07:00:00,0.00104497,0.00104787,0.00103900,0.00104418,2557185048.00,2025-01-07 07:59:59.999,2665445.03850961,10449,832322411.00,867931.34657083,0
2025-01-07 08:00:00,0.00104419,0.00106099,0.00104026,0.00105999,2326383984.00,2025-01-07 08:59:59.999,2446921.48714201,14944,1390912133.00,1461898.11838273,0
2025-01-07 09:00:00,0.00105989,0.00106690,0.00105257,0.00105817,3202405594.00,2025-01-07 09:59:59.999,3389617.72794489,22731,1663633624.00,1762326.95275392,0
2025-01-07 10:00:00,0.00105819,0.00105958,0.00104600,0.00105206,1352823740.00,2025-01-07 10:59:59.999,1421549.93702417,14678,617503043.00,649031.62153784,0
2025-01-07 11:00:00,0.00105218,0.00105529,0.00103350,0.00104255,4289060549.00,2025-01-07 11:59:59.999,4474827.55361792,30532,1271775198.00,1328823.94087670,0
2025-01-07 12:00:00,0.00104262,0.00104368,0.00102400,0.00103264,3037246034.00,2025-01-07 12:59:59.999,3131878.75709285,22183,1529005160.00,1575540.36134513,0
2025-01-07 13:00:00,0.00103265,0.00104224,0.00103160,0.00103538,1659733974.00,2025-01-07 13:59:59.999,1719619.54416378,11134,637059723.00,660507.78472981,0
2025-01-07 14:00:00,0.00103539,0.00103971,0.00098278,0.00100277,4387974263.00,2025-01-07 14:59:59.999,4445887.89747517,31192,1677802349.00,1705586.83057162,0
2025-01-07 15:00:00,0.00100270,0.00100622,0.00093822,0.00095366,23055224369.00,2025-01-07 15:59:59.999,22359993.84335616,169084,10245931851.00,9952470.41323783,0
2025-01-07 16:00:00,0.00095366,0.00096209,0.00093854,0.00094715,7340734478.00,2025-01-07 16:59:59.999,6983608.42880099,63627,3832100812.00,3646741.95448712,0
2025-01-07 17:00:00,0.00094720,0.00095285,0.00092800,0.00093434,6500569559.00,2025-01-07 17:59:59.999,6107907.83094679,52308,3108269691.00,2924395.32938848,0
2025-01-07 18:00:00,0.00093433,0.00094346,0.00092323,0.00092704,4714484871.00,2025-01-07 18:59:59.999,4394149.96010138,46368,2315454408.00,2160225.65639222,0
2025-01-07 19:00:00,0.00092703,0.00093301,0.00091645,0.00091942,4455913796.00,2025-01-07 19:59:59.999,4120074.95201302,30095,2400709523.00,2222604.64803420,0
2025-01-07 20:00:00,0.00091940,0.00092462,0.00090803,0.00091904,3111566378.00,2025-01-07 20:59:59.999,2856075.52926290,25401,1429929154.00,1312968.64035388,0
2025-01-07 21:00:00,0.00091904,0.00092594,0.00090230,0.00090270,2704416813.00,2025-01-07 21:59:59.999,2473675.82521297,23174,1271542502.00,1163989.71967015,0
2025-01-07 22:00:00,0.00090269,0.00091273,0.00089563,0.00090929,3131638280.00,2025-01-07 22:59:59.999,2835831.18227981,19043,1705532417.00,1546219.64801709,0
2025-01-07 23:00:00,0.00090926,0.00090926,0.00089232,0.00089327,2378628700.00,2025-01-07 23:59:59.999,2139646.13484107,19436,946349058.00,851312.54947366,0
2025-01-08 00:00:00,0.00089326,0.00091066,0.00089293,0.00090796,2516085003.00,2025-01-08 00:59:59.999,2276278.79547284,22415,1562690666.00,1414925.51058159,0
2025-01-08 01:00:00,0.00090798,0.00090800,0.00088625,0.00089665,3646240333.00,2025-01-08 01:59:59.999,3267920.07796267,36119,1924115224.00,1724600.25922725,0
2025-01-08 02:00:00,0.00089659,0.00090376,0.00089178,0.00089182,2248565883.00,2025-01-08 02:59:59.999,2018207.84158360,26450,1167661808.00,1048276.43390639,0
2025-01-08 03:00:00,0.00089190,0.00089250,0.00087045,0.00088337,5120181765.00,2025-01-08 03:59:59.999,4504000.69382454,45294,2409680084.00,2120540.78158849,0
2025-01-08 04:00:00,0.00088338,0.00088405,0.00086556,0.00087168,4178866135.00,2025-01-08 04:59:59.999,3655896.14153481,33876,2514191156.00,2200525.44884621,0
2025-01-08 05:00:00,0.00087170,0.00088101,0.00086832,0.00087136,2919562299.00,2025-01-08 05:59:59.999,2551117.01523172,30927,1450228751.00,1267634.37069490,0
2025-01-08 06:00:00,0.00087133,0.00087715,0.00083048,0.00084313,9336193671.00,2025-01-08 06:59:59.999,7947819.09280591,53433,4061982501.00,3458015.56993958,0
2025-01-08 07:00:00,0.00084312,0.00085548,0.00084199,0.00085109,4776395399.00,2025-01-08 07:59:59.999,4059343.50682948,37114,2201465635.00,1871852.29655250,0
2025-01-08 08:00:00,0.00085102,0.00086837,0.00084965,0.00085876,5240386562.00,2025-01-08 08:59:59.999,4507216.56010658,30892,2939432045.00,2527223.59141785,0
2025-01-08 09:00:00,0.00085877,0.00086302,0.00084762,0.00084803,2165330640.00,2025-01-08 09:59:59.999,1854729.10236282,20067,976128248.00,836004.53813649,0
2025-01-08 10:00:00,0.00084801,0.00085741,0.00084286,0.00084499,3308823089.00,2025-01-08 10:59:59.999,2807638.46717496,23670,1659111828.00,1408133.92728641,0
2025-01-08 11:00:00,0.00084498,0.00084691,0.00083282,0.00083763,5507564935.00,2025-01-08 11:59:59.999,4618778.86659127,35985,2498377536.00,2095196.39349649,0
2025-01-08 12:00:00,0.00083764,0.00084234,0.00082353,0.00082546,4739702949.00,2025-01-08 12:59:59.999,3943097.39671319,33859,1998226128.00,1662997.09460323,0
2025-01-08 13:00:00,0.00082549,0.00084539,0.00082549,0.00083861,4747986036.00,2025-01-08 13:59:59.999,3989168.94797577,32139,2238956090.00,1879985.65914044,0
2025-01-08 14:00:00,0.00083862,0.00084981,0.00083502,0.00083916,5033102593.00,2025-01-08 14:59:59.999,4230644.32678595,39788,2201010898.00,1850806.19458228,0
2025-01-08 15:00:00,0.00083912,0.00084900,0.00082100,0.00083316,3876865266.00,2025-01-08 15:59:59.999,3229101.31919013,37841,1970391323.00,1642863.80891475,0
2025-01-08 16:00:00,0.00083314,0.00083607,0.00080885,0.00081105,4204844003.00,2025-01-08 16:59:59.999,3457463.22314194,34927,1844313370.00,1517699.56828614,0
2025-01-08 17:00:00,0.00081101,0.00081612,0.00074670,0.00077401,30786779931.00,2025-01-08 17:59:59.999,23697419.69815317,188750,14882130282.00,11453710.16338037,0
2025-01-08 18:00:00,0.00077400,0.00079612,0.00076952,0.00078019,8264784065.00,2025-01-08 18:59:59.999,6477044.03604683,74834,4110789330.00,3224777.01968972,0
2025-01-08 19:00:00,0.00078021,0.00079256,0.00077509,0.00077549,3793634200.00,2025-01-08 19:59:59.999,2969547.11430392,43895,1838436910.00,1439285.55284474,0
2025-01-08 20:00:00,0.00077548,0.00078124,0.00076880,0.00077380,2567794340.00,2025-01-08 20:59:59.999,1989570.72888507,28743,1211600139.00,938954.65833477,0
2025-01-08 21:00:00,0.00077381,0.00078354,0.00076584,0.00077955,2631829590.00,2025-01-08 21:59:59.999,2035332.30275474,25621,1337763079.00,1034866.54616105,0
2025-01-08 22:00:00,0.00077951,0.00080178,0.00077909,0.00079883,2801278464.00,2025-01-08 22:59:59.999,2218158.73335660,19223,1387040864.00,1098620.18098675,0
2025-01-08 23:00:00,0.00079882,0.00080081,0.00079071,0.00079544,1348327141.00,2025-01-08 23:59:59.999,1072441.26175097,11493,618326810.00,491600.76218642,0
2025-01-09 00:00:00,0.00079543,0.00080838,0.00079258,0.00080811,1984523493.00,2025-01-09 00:59:59.999,1582709.10700510,27150,1065413412.00,850021.93539735,0
2025-01-09 01:00:00,0.00080812,0.00081686,0.00080334,0.00080487,3126580648.00,2025-01-09 01:59:59.999,2534354.84254249,38371,1533817874.00,1243589.49444335,0
2025-01-09 02:00:00,0.00080486,0.00080914,0.00079042,0.00080452,3297928752.00,2025-01-09 02:59:59.999,2638401.24492244,35607,1677351243.00,1342146.21646711,0
2025-01-09 03:00:00,0.00080449,0.00080629,0.00079303,0.00079656,2409793361.00,2025-01-09 03:59:59.999,1918702.03544960,17584,980717633.00,781141.62410834,0
2025-01-09 04:00:00,0.00079648,0.00079986,0.00078780,0.00079558,3410269815.00,2025-01-09 04:59:59.999,2703342.35560539,28042,1689213466.00,1339308.29977818,0
2025-01-09 05:00:00,0.00079551,0.00079616,0.00078693,0.00079283,1245259650.00,2025-01-09 05:59:59.999,985701.39827502,11760,730899965.00,578619.59451903,0
2025-01-09 06:00:00,0.00079282,0.00079790,0.00078727,0.00079003,1300303950.00,2025-01-09 06:59:59.999,1029793.93318382,13195,638293899.00,505635.12776651,0
2025-01-09 07:00:00,0.00079002,0.00079500,0.00077020,0.00077288,3968148682.00,2025-01-09 07:59:59.999,3083902.68642736,30055,1712777967.00,1330748.22111659,0
2025-01-09 08:00:00,0.00077293,0.00079894,0.00076835,0.00079279,5175624663.00,2025-01-09 08:59:59.999,4065071.58542606,45077,2279044468.00,1788864.34116343,0
2025-01-09 09:00:00,0.00079280,0.00081293,0.00079090,0.00080384,4256402737.00,2025-01-09 09:59:59.999,3428244.37956138,36414,1921855806.00,1548006.74528048,0
2025-01-09 10:00:00,0.00080379,0.00080631,0.00078472,0.00080095,3879207152.00,2025-01-09 10:59:59.999,3086832.36337824,33518,1762592239.00,1403367.38056053,0
2025-01-09 11:00:00,0.00080100,0.00080601,0.00079088,0.00079669,3615263421.00,2025-01-09 11:59:59.999,2883604.22747744,35415,1449956857.00,1157013.49131928,0
2025-01-09 12:00:00,0.00079671,0.00080528,0.00079351,0.00079826,1914867301.00,2025-01-09 12:59:59.999,1531059.10762928,22554,1054382246.00,843144.99409417,0
2025-01-09 13:00:00,0.00079826,0.00080238,0.00075850,0.00075980,6476857306.00,2025-01-09 13:59:59.999,5042121.73539300,53222,2592632687.00,2017979.96494301,0
2025-01-09 14:00:00,0.00075980,0.00078120,0.00075105,0.00077807,7327426253.00,2025-01-09 14:59:59.999,5612154.81156710,57647,4544106918.00,3478877.64572639,0
2025-01-09 15:00:00,0.00077805,0.00081516,0.00076942,0.00080596,7460526211.00,2025-01-09 15:59:59.999,5932118.41818370,61127,3271463790.00,2597342.06735269,0
2025-01-09 16:00:00,0.00080589,0.00082454,0.00079708,0.00081636,6687108117.00,2025-01-09 16:59:59.999,5414282.05731807,46880,3550708672.00,2880003.51121171,0
2025-01-09 17:00:00,0.00081637,0.00082066,0.00078111,0.00079055,6197451018.00,2025-01-09 17:59:59.999,4957555.11094308,50972,2371248293.00,1895464.20249214,0
2025-01-09 18:00:00,0.00079053,0.00080040,0.00078718,0.00079169,2435143420.00,2025-01-09 18:59:59.999,1934830.21850175,27855,1303151294.00,1036091.02641215,0
2025-01-09 19:00:00,0.00079184,0.00079807,0.00077383,0.00077865,7428969958.00,2025-01-09 19:59:59.999,5832972.67960688,53966,3873079365.00,3050986.70426161,0
2025-01-09 20:00:00,0.00077865,0.00078569,0.00076650,0.00078117,5012921876.00,2025-01-09 20:59:59.999,3889866.77726159,63820,2692222051.00,2090423.92933828,0
2025-01-09 21:00:00,0.00078118,0.00078898,0.00077428,0.00077613,3068271765.00,2025-01-09 21:59:59.999,2396490.40837120,32682,1166932372.00,912648.84021036,0
2025-01-09 22:00:00,0.00077612,0.00079887,0.00077276,0.00079025,3044071962.00,2025-01-09 22:59:59.999,2387866.41653645,19316,1611812528.00,1264172.02105308,0
2025-01-09 23:00:00,0.00079011,0.00079231,0.00078452,0.00078947,1282173871.00,2025-01-09 23:59:59.999,1010445.09888459,13974,512009083.00,403631.40752292,0
2025-01-10 00:00:00,0.00078959,0.00080481,0.00078930,0.00079222,2495089859.00,2025-01-10 00:59:59.999,1985402.28012996,22976,1229700162.00,979539.04116771,0
2025-01-10 01:00:00,0.00079222,0.00080332,0.00078725,0.00079709,3767710568.00,2025-01-10 01:59:59.999,2989910.47029624,20974,2384753983.00,1893553.62028493,0
2025-01-10 02:00:00,0.00079710,0.00080425,0.00079220,0.00079420,2939845540.00,2025-01-10 02:59:59.999,2342545.99715224,19842,1004104359.00,801028.40814259,0
2025-01-10 03:00:00,0.00079423,0.00079986,0.00079068,0.00079899,1311456854.00,2025-01-10 03:59:59.999,1041889.57585381,13775,536655933.00,426584.24527466,0
2025-01-10 04:00:00,0.00079902,0.00080564,0.00079625,0.00079839,2019720048.00,2025-01-10 04:59:59.999,1616402.51827699,15324,1095903885.00,877356.03589111,0
2025-01-10 05:00:00,0.00079837,0.00081822,0.00079520,0.00080620,2945813409.00,2025-01-10 05:59:59.999,2376999.56532374,20484,1477356066.00,1192965.56745765,0
2025-01-10 06:00:00,0.00080624,0.00081674,0.00080225,0.00081531,1592942951.00,2025-01-10 06:59:59.999,1288970.57361189,16825,804013538.00,650746.53334630,0
2025-01-10 07:00:00,0.00081538,0.00082849,0.00080980,0.00082285,3229125300.00,2025-01-10 07:59:59.999,2649857.58987599,26435,1751257234.00,1437252.16813006,0
2025-01-10 08:00:00,0.00082286,0.00082928,0.00081183,0.00081675,3213945112.00,2025-01-10 08:59:59.999,2634277.49729523,21814,1939575374.00,1590287.19381671,0
2025-01-10 09:00:00,0.00081669,0.00082365,0.00081236,0.00081569,2861072002.00,2025-01-10 09:59:59.999,2335886.46250890,14431,802219366.00,656216.96478030,0
2025-01-10 10:00:00,0.00081576,0.00081998,0.00080753,0.00081571,2090466274.00,2025-01-10 10:59:59.999,1695773.65962436,13355,746220748.00,606067.73676398,0
2025-01-10 11:00:00,0.00081564,0.00081632,0.00080200,0.00080979,1491760209.00,2025-01-10 11:59:59.999,1204948.01819124,13809,782216013.00,631891.62771383,0
2025-01-10 12:00:00,0.00080971,0.00081167,0.00080124,0.00080884,1130620875.00,2025-01-10 12:59:59.999,911876.40631805,10865,552478814.00,445672.58293733,0
2025-01-10 13:00:00,0.00080883,0.00081209,0.00075942,0.00077757,12517804212.00,2025-01-10 13:59:59.999,9754592.37998531,78335,5519906959.00,4300017.39074976,0
2025-01-10 14:00:00,0.00077750,0.00079658,0.00077619,0.00078114,4376532569.00,2025-01-10 14:59:59.999,3438638.43497869,47739,2174897764.00,1709944.14327796,0
2025-01-10 15:00:00,0.00078112,0.00079150,0.00076415,0.00078438,4258523821.00,2025-01-10 15:59:59.999,3302120.62630828,41823,2190079478.00,1697980.16552518,0
2025-01-10 16:00:00,0.00078440,0.00078704,0.00077065,0.00077323,1880921602.00,2025-01-10 16:59:59.999,1463096.57274492,22941,876414308.00,681512.79713488,0
2025-01-10 17:00:00,0.00077332,0.00081034,0.00077084,0.00080944,2842507241.00,2025-01-10 17:59:59.999,2255034.74561195,27102,1620603820.00,1286326.20538172,0
2025-01-10 18:00:00,0.00080940,0.00081267,0.00079622,0.00080039,2438225162.00,2025-01-10 18:59:59.999,1959356.09808073,25398,1087678031.00,874599.38559806,0
2025-01-10 19:00:00,0.00080047,0.00080465,0.00079461,0.00080201,928715658.00,2025-01-10 19:59:59.999,743347.04230079,12658,470519099.00,376652.45676185,0
2025-01-10 20:00:00,0.00080202,0.00080270,0.00078942,0.00079402,1177246576.00,2025-01-10 20:59:59.999,935777.53420415,12391,630466605.00,500864.22133410,0
2025-01-10 21:00:00,0.00079412,0.00079974,0.00079243,0.00079524,858978253.00,2025-01-10 21:59:59.999,683241.81126338,8228,331666281.00,264047.97723966,0
2025-01-10 22:00:00,0.00079525,0.00080256,0.00079150,0.00080087,703832165.00,2025-01-10 22:59:59.999,561003.86579298,7019,426911899.00,340272.20508346,0
2025-01-10 23:00:00,0.00080087,0.00080375,0.00079780,0.00079901,649863039.00,2025-01-10 23:59:59.999,520463.72548083,9285,360589670.00,288798.64832505,0
2025-01-11 00:00:00,0.00079898,0.00080781,0.00079813,0.00080421,1184668358.00,2025-01-11 00:59:59.999,950610.91791805,13915,670572201.00,538150.03884371,0
2025-01-11 01:00:00,0.00080420,0.00080925,0.00079470,0.00079822,1066334502.00,2025-01-11 01:59:59.999,854850.45945905,10943,544797886.00,437398.82840076,0
2025-01-11 02:00:00,0.00079820,0.00080384,0.00079406,0.00079754,1295082551.00,2025-01-11 02:59:59.999,1035433.21349906,9840,482725556.00,385817.05206595,0
2025-01-11 03:00:00,0.00079748,0.00079764,0.00079123,0.00079532,609330779.00,2025-01-11 03:59:59.999,483573.84358300,8529,321636069.00,255271.19451471,0
2025-01-11 04:00:00,0.00079540,0.00080693,0.00079509,0.00080403,1464123912.00,2025-01-11 04:59:59.999,1173086.24317241,12930,890731262.00,713828.24832172,0
2025-01-11 05:00:00,0.00080402,0.00081338,0.00080076,0.00081106,1725342209.00,2025-01-11 05:59:59.999,1393489.09360528,12773,827578886.00,668250.32363269,0
2025-01-11 06:00:00,0.00081100,0.00082000,0.00080324,0.00080432,1970796373.00,2025-01-11 06:59:59.999,1598883.55883534,15303,1118843474.00,908830.71252665,0
2025-01-11 07:00:00,0.00080433,0.00080818,0.00080085,0.00080613,854483645.00,2025-01-11 07:59:59.999,687011.56080684,9722,413263579.00,332273.21982724,0
2025-01-11 08:00:00,0.00080607,0.00081280,0.00080364,0.00080711,1247034561.00,2025-01-11 08:59:59.999,1007777.03645383,11225,565517063.00,456914.55828799,0
2025-01-11 09:00:00,0.00080700,0.00082056,0.00080666,0.00081727,1930523760.00,2025-01-11 09:59:59.999,1574200.01359468,15489,912503995.00,744145.50447426,0
2025-01-11 10:00:00,0.00081732,0.00082474,0.00081136,0.00082080,2192479206.00,2025-01-11 10:59:59.999,1795107.22127349,16876,1149423823.00,941279.67945887,0
2025-01-11 11:00:00,0.00082079,0.00082679,0.00081510,0.00081910,1618151314.00,2025-01-11 11:59:59.999,1326441.95135322,14912,865049493.00,709240.49485000,0
2025-01-11 12:00:00,0.00081911,0.00082241,0.00081556,0.00081637,1155700429.00,2025-01-11 12:59:59.999,945728.86371131,11440,580387416.00,475137.67963023,0
2025-01-11 13:00:00,0.00081636,0.00081881,0.00080655,0.00081162,1534220265.00,2025-01-11 13:59:59.999,1245434.02061409,13788,707296186.00,574036.80840465,0
2025-01-11 14:00:00,0.00081163,0.00082300,0.00080752,0.00082127,1645893435.00,2025-01-11 14:59:59.999,1341339.35444589,13987,978709511.00,797574.61935745,0
2025-01-11 15:00:00,0.00082129,0.00082226,0.00081334,0.00081555,1184281057.00,2025-01-11 15:59:59.999,967596.48892023,11585,587716264.00,480085.92817128,0
2025-01-11 16:00:00,0.00081547,0.00081917,0.00080943,0.00081662,1536794996.00,2025-01-11 16:59:59.999,1250958.77207810,13308,534553476.00,435422.27735891,0
2025-01-11 17:00:00,0.00081645,0.00081687,0.00080549,0.00080937,1337651789.00,2025-01-11 17:59:59.999,1084481.30186244,12908,585586002.00,474864.34531599,0
2025-01-11 18:00:00,0.00080949,0.00081368,0.00080500,0.00080877,904783308.00,2025-01-11 18:59:59.999,732121.26083345,9478,453798624.00,367407.42540500,0
2025-01-11 19:00:00,0.00080874,0.00081167,0.00080555,0.00080987,765031402.00,2025-01-11 19:59:59.999,618556.80663315,8031,300587362.00,243155.14140965,0
2025-01-11 20:00:00,0.00080991,0.00082512,0.00080752,0.00082387,2816435519.00,2025-01-11 20:59:59.999,2303353.80394357,16713,2012507630.00,1646132.46412723,0
2025-01-11 21:00:00,0.00082387,0.00083622,0.00082310,0.00083226,2040262649.00,2025-01-11 21:59:59.999,1692525.97378205,18408,1021114384.00,847430.16960588,0
2025-01-11 22:00:00,0.00083229,0.00083407,0.00081306,0.00081513,1531653864.00,2025-01-11 22:59:59.999,1259838.28954981,10543,589045265.00,484516.92435335,0
2025-01-11 23:00:00,0.00081511,0.00081892,0.00081129,0.00081320,967972870.00,2025-01-11 23:59:59.999,788468.29082610,10851,456430092.00,372004.21462326,0
2025-01-12 00:00:00,0.00081318,0.00081426,0.00080743,0.00081151,1181367433.00,2025-01-12 00:59:59.999,957647.79121977,15500,609464140.00,494106.54229030,0
2025-01-12 01:00:00,0.00081149,0.00081600,0.00080740,0.00081566,563497391.00,2025-01-12 01:59:59.999,457410.84658504,8079,290958915.00,236084.98021646,0
2025-01-12 02:00:00,0.00081568,0.00081748,0.00081077,0.00081491,763989423.00,2025-01-12 02:59:59.999,621426.40157663,7140,422661119.00,343809.95369687,0
