time,open,high,low,close,volume,amount,ATR,BBW,squeeze_ok,don_high,don_low,label
2024-12-13 00:00:00,0.00171208,0.00173356,0.00169198,0.00171445,5757189338.0,9841430.31116586,4.816794047624618e-05,0.04319416488690415,True,0.00181112,0.00142889,0
2024-12-13 02:00:00,0.00171454,0.00172054,0.00165,0.00165737,9504447985.0,15987295.71251801,5.223558766238324e-05,0.061488468977864245,True,0.00181112,0.00142889,0
2024-12-13 04:00:00,0.0016575,0.00168834,0.00165228,0.00166731,4609420229.0,7700926.08009327,4.929457172376811e-05,0.06817958944111432,False,0.00181112,0.00142889,0
2024-12-13 06:00:00,0.0016671,0.00167657,0.00164715,0.00166969,3453909953.0,5744309.11152388,4.5681013228537554e-05,0.06530064542545713,False,0.00181112,0.00142889,0
2024-12-13 08:00:00,0.00166974,0.00169,0.00162945,0.00166334,5433892141.0,8993750.87797193,4.838446536880347e-05,0.058568559021994655,False,0.00181112,0.00142889,0
2024-12-13 10:00:00,0.00166335,0.00168304,0.00165193,0.00167971,5293065812.0,8841709.51675114,4.5243653483566475e-05,0.046739604577184735,False,0.00181112,0.00142889,0
2024-12-13 12:00:00,0.00168,0.00168539,0.00165,0.00165899,3143318507.0,5231446.84844585,4.345208012291801e-05,0.044426211852264405,False,0.00181112,0.00142889,0
2024-12-13 14:00:00,0.0016588,0.0016696,0.0016217,0.00164576,5384841864.0,8843848.91834387,4.4260792827842006e-05,0.046614772560806615,False,0.00181112,0.00142889,0
2024-12-13 16:00:00,0.00164593,0.00166713,0.00163335,0.00165097,5906707505.0,9739841.45187084,4.2355194131870725e-05,0.042646795672010594,False,0.00181112,0.00147375,0
2024-12-13 18:00:00,0.00165097,0.00167912,0.00163412,0.0016578,3937864796.0,6534950.73823593,4.283606792607607e-05,0.034891961745607235,True,0.00181112,0.00147375,0
2024-12-13 20:00:00,0.00165781,0.00167439,0.00164296,0.00166164,3925229829.0,6524612.08605901,4.076223739406224e-05,0.01735183820893656,True,0.00181112,0.00147375,0
2024-12-13 22:00:00,0.00166153,0.00169483,0.00163241,0.00163581,8614886962.0,14375576.55797793,4.470001241332367e-05,0.022688273140219352,True,0.00181112,0.00147375,0
2024-12-14 00:00:00,0.00163575,0.00167662,0.00163116,0.00166515,7406768409.0,12264668.21951397,4.483819197453754e-05,0.02243953117259652,True,0.00181112,0.00152461,0
2024-12-14 02:00:00,0.00166515,0.00169041,0.00165636,0.00167959,3800543753.0,6362805.94685651,4.2876702524621634e-05,0.024750555678896703,True,0.00181112,0.00152461,0
2024-12-14 04:00:00,0.00167978,0.00170681,0.00167844,0.00169799,3324800029.0,5639807.70616063,4.02391202474177e-05,0.03297521783317985,True,0.00181112,0.00152461,0
2024-12-14 06:00:00,0.00169788,0.00172042,0.00167864,0.00171752,2979152980.0,5063147.06696184,4.051928020243269e-05,0.04461779542405081,True,0.00181112,0.00161333,0
2024-12-14 08:00:00,0.00171745,0.001731,0.00169477,0.00170247,3592854898.0,6152860.10050579,3.973941107471764e-05,0.04833526627037767,False,0.00181112,0.00161333,0
2024-12-14 10:00:00,0.00170247,0.0017044,0.0016797,0.00168586,2935012658.0,4968737.27195517,3.700497269749627e-05,0.04589277081949892,False,0.00181112,0.0016217,0
2024-12-14 12:00:00,0.00168586,0.00168946,0.0016678,0.00168147,2308916737.0,3869091.64773038,3.4214977661587844e-05,0.04318560786684331,False,0.00181112,0.0016217,0
2024-12-14 14:00:00,0.00168124,0.00169688,0.00167858,0.00168807,2162961162.0,3652677.54829269,3.1321345359480957e-05,0.04130489633212256,False,0.00181112,0.0016217,0
2024-12-14 16:00:00,0.00168832,0.001701,0.00166824,0.00167481,4277497897.0,7199197.44444653,3.158291893048441e-05,0.039664904352277985,False,0.00181112,0.0016217,0
2024-12-14 18:00:00,0.00167481,0.00168041,0.0016502,0.00165413,4586062614.0,7627341.33558436,3.1333297306759953e-05,0.0326915972552201,True,0.00181112,0.0016217,0
2024-12-14 20:00:00,0.00165419,0.00165952,0.00158823,0.001601,8202585576.0,13261548.46061021,3.859815234189453e-05,0.05729429086416365,True,0.00181112,0.0016217,2
2024-12-14 22:00:00,0.00160115,0.00162305,0.00159943,0.00161746,3112649070.0,5024903.63223657,3.5874851916095525e-05,0.06702197219094964,False,0.00181112,0.00158823,0
2024-12-15 00:00:00,0.00161727,0.00161734,0.00157972,0.00158772,4140621191.0,6623854.01359854,3.621396974953272e-05,0.08029280126951305,False,0.00179535,0.00158823,0
2024-12-15 02:00:00,0.00158776,0.001595,0.00156373,0.00158961,3534826910.0,5583051.84313926,3.531506615870861e-05,0.0815479486941854,False,0.00179535,0.00157972,0
2024-12-15 04:00:00,0.00158952,0.00159907,0.00156546,0.00159627,2147825192.0,3402217.57279691,3.500505412985248e-05,0.07891858488585658,False,0.00177115,0.00156373,0
2024-12-15 06:00:00,0.00159642,0.00162864,0.00159012,0.00162165,1897563708.0,3060155.17471212,3.564413519715203e-05,0.07310662186655964,False,0.00175677,0.00156373,0
2024-12-15 08:00:00,0.00162195,0.00162591,0.00159423,0.0016235,1887920340.0,3037999.70939301,3.492338334312436e-05,0.06574455336905093,False,0.00175677,0.00156373,0
2024-12-15 10:00:00,0.00162309,0.00162343,0.00159166,0.00159182,2214807424.0,3561760.57483568,3.4362768189829016e-05,0.054298671318033696,False,0.00173374,0.00156373,0
2024-12-15 12:00:00,0.00159195,0.00161961,0.00159001,0.00159933,1733322353.0,2784527.99489753,3.349681033713284e-05,0.03891282529397429,False,0.00173356,0.00156373,0
2024-12-15 14:00:00,0.00159948,0.001603,0.0015534,0.00156818,4611271918.0,7264159.81416589,3.642466300310871e-05,0.03235135914010815,False,0.001731,0.00156373,0
2024-12-15 16:00:00,0.00156821,0.00161444,0.00156741,0.00161,2228343898.0,3557048.05283832,3.8352906093452576e-05,0.032914253822582604,False,0.001731,0.0015534,0
2024-12-15 18:00:00,0.00161035,0.00161464,0.0015969,0.00160681,3346340557.0,5365362.43367804,3.460510498555211e-05,0.03136779778976562,True,0.001731,0.0015534,0
2024-12-15 20:00:00,0.00160651,0.00164323,0.00159738,0.001633,4326846747.0,7014903.45988382,3.664963135181537e-05,0.035795823258677514,True,0.001731,0.0015534,0
2024-12-15 22:00:00,0.001633,0.0016465,0.00162748,0.00163259,2745566636.0,4491736.57706696,3.344424383330349e-05,0.037927134352714435,True,0.001731,0.0015534,0
2024-12-16 00:00:00,0.00163234,0.0016451,0.00162187,0.0016246,2636003922.0,4307820.24124369,3.1587108590884664e-05,0.03806269758846777,True,0.001731,0.0015534,0
2024-12-16 02:00:00,0.00162476,0.00163629,0.00161404,0.00162869,3782707105.0,6138088.39134669,2.988945248345111e-05,0.03900752583108562,True,0.001731,0.0015534,0
2024-12-16 04:00:00,0.00162868,0.0016362,0.00158804,0.00159058,3351025702.0,5387104.60250632,3.321137021373272e-05,0.04010464694547892,True,0.001731,0.0015534,0
2024-12-16 06:00:00,0.00159029,0.00166359,0.00158235,0.00165252,6002593110.0,9791267.15847343,4.194384835669041e-05,0.045702867255100726,True,0.001731,0.0015534,0
2024-12-16 08:00:00,0.00165267,0.00167693,0.00163681,0.00165996,7487767472.0,12419160.10951689,4.161223956456489e-05,0.05124817718595612,False,0.001731,0.0015534,0
2024-12-16 10:00:00,0.00166019,0.00166154,0.00161566,0.00162787,3604913861.0,5889206.81359974,4.238819600737125e-05,0.03807599085300689,False,0.001731,0.0015534,0
2024-12-16 12:00:00,0.00162791,0.0016385,0.00161459,0.00163347,2655646737.0,4318281.02824077,3.902852400603103e-05,0.036574534458557385,False,0.001731,0.0015534,0
2024-12-16 14:00:00,0.00163349,0.00164398,0.00161621,0.00162464,2131502427.0,3476877.66446277,3.6981519641298094e-05,0.03383340258869437,False,0.001731,0.0015534,0
2024-12-16 16:00:00,0.00162484,0.00162783,0.00158036,0.00158184,3972194113.0,6360342.03541176,3.888851607015298e-05,0.04424651229205984,True,0.001731,0.0015534,0
2024-12-16 18:00:00,0.00158224,0.00158622,0.00153006,0.00153439,6575054037.0,10264339.91536133,4.20287858755797e-05,0.06917760368403723,False,0.001731,0.0015534,0
2024-12-16 20:00:00,0.00153462,0.00155834,0.0015148,0.00153566,9709375398.0,14882528.01542282,4.230355208001977e-05,0.08362577755331484,False,0.001731,0.00153006,0
2024-12-16 22:00:00,0.00153594,0.00154884,0.00152081,0.0015416,11629992345.0,17867442.25989851,3.970836079274342e-05,0.09088686921256302,False,0.0017044,0.0015148,0
2024-12-17 00:00:00,0.00154176,0.00160401,0.00153692,0.00157982,8644736692.0,13600751.40711548,4.468684064860823e-05,0.09152667968153241,False,0.001701,0.0015148,0
2024-12-17 02:00:00,0.00158004,0.00160239,0.00156372,0.00157015,5510392546.0,8704742.42950871,4.359286962158855e-05,0.08527403048601447,False,0.001701,0.0015148,0
2024-12-17 04:00:00,0.00157035,0.00159304,0.00156126,0.00158561,2697370592.0,4251940.74704967,4.144507514493607e-05,0.07146334221462809,False,0.001701,0.0015148,0
2024-12-17 06:00:00,0.00158561,0.0015925,0.00155376,0.0015594,2661437226.0,4188677.78673912,4.095324330040223e-05,0.06551742618074761,False,0.00168041,0.0015148,0
2024-12-17 08:00:00,0.0015594,0.00156347,0.00152272,0.00154683,5052754786.0,7766383.97937228,4.091628997305637e-05,0.05421637833001306,False,0.00167693,0.0015148,0
2024-12-17 10:00:00,0.00154704,0.00156123,0.00154377,0.00154857,1645484919.0,2554045.16189705,3.66515099779552e-05,0.037930376494141105,False,0.00167693,0.0015148,0
2024-12-17 12:00:00,0.0015488,0.00154911,0.00152121,0.00153432,1979951716.0,3033391.79884962,3.50603263455997e-05,0.03696029376902536,False,0.00167693,0.0015148,0
2024-12-17 14:00:00,0.001534,0.00154251,0.00151524,0.0015239,1976893808.0,3021747.25117255,3.364390337367249e-05,0.03970508439042721,False,0.00167693,0.0015148,0
2024-12-17 16:00:00,0.00152387,0.0015792,0.00152355,0.00156358,5387772105.0,8349090.06178595,3.764501185118657e-05,0.03834260421715075,False,0.00167693,0.0015148,0
2024-12-17 18:00:00,0.00156332,0.00157528,0.00155039,0.00156051,4095614899.0,6398250.8112743,3.532591878733448e-05,0.037207836484496576,False,0.00167693,0.0015148,0
2024-12-17 20:00:00,0.0015601,0.00158291,0.00155236,0.0015608,4485359446.0,7038565.82174259,3.445756991691004e-05,0.034173014833808385,False,0.00167693,0.0015148,0
2024-12-17 22:00:00,0.00156106,0.00156136,0.00146501,0.00147255,16875237462.0,25385079.54069406,4.571073902292636e-05,0.05969430144143448,True,0.00167693,0.0015148,2
2024-12-18 00:00:00,0.00147244,0.00150355,0.00145,0.00149937,6979431518.0,10320430.62185438,4.713605920057613e-05,0.059298058327204424,False,0.00167693,0.00146501,0
2024-12-18 02:00:00,0.00149939,0.00150141,0.00145512,0.00147043,4269285271.0,6289948.24167784,4.698223025501679e-05,0.07000001102885155,False,0.00167693,0.00145,0
2024-12-18 04:00:00,0.0014705,0.0014795,0.00145322,0.0014576,2870157466.0,4214136.6199266,4.321818839046825e-05,0.081322003855609,False,0.00167693,0.00145,0
2024-12-18 06:00:00,0.00145747,0.00146146,0.00141463,0.00142983,6232783405.0,8927385.21591497,4.387488141038308e-05,0.09606909566952666,False,0.00167693,0.00145,0
2024-12-18 08:00:00,0.00142983,0.00143676,0.00139175,0.00140384,7406922866.0,10467740.62685191,4.408126660849526e-05,0.11443092585749917,False,0.00167693,0.00141463,0
2024-12-18 10:00:00,0.00140425,0.00142695,0.00139858,0.00141457,4045138415.0,5731508.7697827,4.122467267967794e-05,0.12341008063308302,False,0.00167693,0.00139175,0
2024-12-18 12:00:00,0.00141456,0.00142065,0.00137963,0.00138236,5882227673.0,8226221.47544007,4.1187459465191057e-05,0.12579633049001482,False,0.00167693,0.00139175,0
2024-12-18 14:00:00,0.00138229,0.00139922,0.00136238,0.00138046,7160996929.0,9885509.6546994,4.039701228970177e-05,0.11731124300315493,False,0.00167693,0.00137963,0
2024-12-18 16:00:00,0.00138064,0.00141643,0.00137549,0.0014033,4338146941.0,6060664.98187837,4.04957373279378e-05,0.08657502651187193,False,0.00167693,0.00136238,0
2024-12-18 18:00:00,0.00140329,0.00140735,0.00139367,0.0013979,2828167616.0,3959278.39733371,3.5620148722858174e-05,0.08378450751434575,False,0.00167693,0.00136238,0
2024-12-18 20:00:00,0.0013976,0.00140067,0.001338,0.00137042,7635682838.0,10412198.12414292,4.0538303500520306e-05,0.06998599640893907,False,0.00167693,0.00136238,0
2024-12-18 22:00:00,0.00137051,0.00139225,0.00136474,0.00137798,5409920910.0,7459551.73814764,3.816952104588027e-05,0.05737707209849085,False,0.00166154,0.001338,0
2024-12-19 00:00:00,0.00137836,0.00139359,0.00136049,0.00138488,4278400292.0,5894344.47524705,3.724778994662933e-05,0.040034521550913305,False,0.00164398,0.001338,0
2024-12-19 02:00:00,0.0013848,0.00141502,0.00135024,0.00135038,7956940966.0,11056427.6635905,4.225364631996944e-05,0.04075000433101389,False,0.00164398,0.001338,0
2024-12-19 04:00:00,0.00135027,0.00136421,0.00120181,0.00121692,44708880390.0,56562675.57168135,6.409843789815682e-05,0.12275414179453287,False,0.00162783,0.001338,0
2024-12-19 06:00:00,0.00121711,0.0012222,0.00118,0.00118752,9306923016.0,11165099.39753243,6.0116903734855544e-05,0.17179524556283765,False,0.00160401,0.00120181,0
2024-12-19 08:00:00,0.00118751,0.00119151,0.00111322,0.00115009,19510983151.0,22465424.74987476,6.342110305579089e-05,0.22015519811681347,False,0.00160401,0.00118,0
2024-12-19 10:00:00,0.0011501,0.00118017,0.0011,0.00117004,19969333262.0,22918571.87429882,6.646635704564706e-05,0.2430097632690188,False,0.00160401,0.00111322,0
2024-12-19 12:00:00,0.00117005,0.00118315,0.00114656,0.00115523,6543335717.0,7593996.73273439,6.1034292128256676e-05,0.25337226661252615,False,0.00160401,0.0011,0
2024-12-19 14:00:00,0.00115523,0.00115772,0.00113238,0.00113724,5614300359.0,6425403.09172279,5.454442083221001e-05,0.25575855627079414,False,0.00160239,0.0011,0
2024-12-19 16:00:00,0.00113734,0.00115435,0.00111942,0.00114651,6636652536.0,7544005.58307319,5.097816249908088e-05,0.24899696716466208,False,0.00159304,0.0011,0
2024-12-19 18:00:00,0.00114651,0.00116517,0.00112816,0.00114341,9032691212.0,10338027.15368834,4.84384965901571e-05,0.22352413348563274,False,0.0015925,0.0011,0
2024-12-19 20:00:00,0.00114337,0.0011518,0.00111042,0.00112362,8002013804.0,9017155.97392277,4.715513357376488e-05,0.16867464626191675,False,0.00158291,0.0011,0
2024-12-19 22:00:00,0.00112383,0.00116379,0.00106796,0.00109042,20370998376.0,22473375.53735974,5.600510928762583e-05,0.08993132023878704,False,0.00158291,0.0011,0
2024-12-20 00:00:00,0.0010901,0.00112381,0.00102026,0.00104444,29560227557.0,31586977.85739943,6.464963487169386e-05,0.10845620197129223,False,0.00158291,0.00106796,0
2024-12-20 02:00:00,0.00104464,0.00105074,0.00098526,0.00100965,37909968992.0,38747010.34039676,6.480061034956772e-05,0.14122367437476144,False,0.00158291,0.00102026,0
2024-12-20 04:00:00,0.00100972,0.00103141,0.00097793,0.00101666,19840315712.0,19940446.84025919,6.274231755873724e-05,0.16232048566912366,False,0.00158291,0.00098526,0
2024-12-20 06:00:00,0.00101655,0.00102931,0.00095702,0.00096018,8487303719.0,8478076.33842727,6.447825982078502e-05,0.19351108937602193,False,0.00158291,0.00097793,0
2024-12-20 08:00:00,0.00096018,0.000985,0.0009072,0.00098229,22820919297.0,21550001.6014755,6.690039439882409e-05,0.20073807786666403,False,0.00158291,0.00095702,0
2024-12-20 10:00:00,0.00098212,0.00103613,0.00098096,0.00100198,10501352079.0,10652645.59758439,6.47675954172197e-05,0.19663760232915045,False,0.00156136,0.0009072,0
2024-12-20 12:00:00,0.00100174,0.001021,0.0009804,0.00098177,8963492616.0,8965609.41550667,6.037348715954339e-05,0.18335382359962585,False,0.00150355,0.0009072,0
2024-12-20 14:00:00,0.00098175,0.00100658,0.00095784,0.00098346,14087376638.0,13862102.54597638,5.825830767599004e-05,0.15363447758421347,False,0.00150141,0.0009072,0
2024-12-20 16:00:00,0.00098346,0.00098434,0.0008938,0.00089773,32140478661.0,29672746.75272253,6.412770628035548e-05,0.1534228954572739,False,0.0014795,0.0009072,0
2024-12-20 18:00:00,0.00089749,0.00091999,0.00085463,0.00085855,39672309569.0,35081960.73472397,6.435175968392721e-05,0.17304889283538705,False,0.00146146,0.0008938,0
2024-12-20 20:00:00,0.00085879,0.00092009,0.00085552,0.00091341,22408015420.0,20047324.0540875,6.439143974139499e-05,0.16557628234537755,False,0.00143676,0.00085463,0
2024-12-20 22:00:00,0.00091334,0.00093307,0.00089924,0.00091627,12745557299.0,11694170.0499167,5.883481433386863e-05,0.16278516380831665,False,0.00142695,0.00085463,0
2024-12-21 00:00:00,0.00091637,0.00095734,0.00090586,0.00095538,12709361605.0,11850005.32761563,5.749757536407433e-05,0.14713852609092612,False,0.00142065,0.00085463,0
2024-12-21 02:00:00,0.00095544,0.0009998,0.0009468,0.00098629,9969331586.0,9669757.16506143,5.667983438878807e-05,0.1519552498090965,False,0.00141643,0.00085463,0
2024-12-21 04:00:00,0.00098639,0.00103815,0.00098334,0.00103815,17051729503.0,17176269.03744746,5.6339864499917504e-05,0.17367060509267726,False,0.00141643,0.00085463,0
2024-12-21 06:00:00,0.00103823,0.00109041,0.00103218,0.00106432,14792792633.0,15721574.33894845,5.668352549993251e-05,0.20040463495462488,False,0.00141502,0.00085463,0
2024-12-21 08:00:00,0.00106459,0.00110509,0.00105121,0.00109898,12241473326.0,13246974.71767417,5.617379359085388e-05,0.24048189001066436,False,0.00141502,0.00085463,0
2024-12-21 10:00:00,0.0010988,0.0011071,0.00107321,0.00108112,6964724555.0,7579669.81316275,5.212219475615317e-05,0.2609255702172126,False,0.00141502,0.00085463,0
2024-12-21 12:00:00,0.00108113,0.001098,0.0010632,0.00109461,5644232051.0,6088914.89312243,4.8972704800488945e-05,0.2598382857724105,False,0.00141502,0.00085463,0
2024-12-21 14:00:00,0.00109489,0.00112779,0.0010835,0.00111431,10864169086.0,11989332.75297949,4.812130392767277e-05,0.22593807220064918,False,0.00141502,0.00085463,0
2024-12-21 16:00:00,0.0011143,0.00111764,0.00106949,0.00107444,11732298087.0,12817679.90643113,4.812652139536864e-05,0.1936628673336566,False,0.00136421,0.00085463,0
2024-12-21 18:00:00,0.00107422,0.00107844,0.00104597,0.00105713,8568285381.0,9114329.33116162,4.527988114166524e-05,0.14379979704245535,False,0.0012222,0.00085463,0
2024-12-21 20:00:00,0.00105714,0.0010577,0.00095293,0.00099373,22145876821.0,22037058.83707472,5.6096266388635176e-05,0.12169451255655694,False,0.00119151,0.00085463,0
2024-12-21 22:00:00,0.00099354,0.00100709,0.00096823,0.00099114,9195714157.0,9055549.15000067,5.296239977251967e-05,0.11906632157107234,False,0.00118315,0.00085463,0
2024-12-22 00:00:00,0.00099116,0.00099223,0.00095165,0.00097322,8846462844.0,8595896.09709264,5.071105435933428e-05,0.14286644317063635,False,0.00118315,0.00085463,0
2024-12-22 02:00:00,0.00097323,0.00097777,0.00094006,0.00095918,6863950499.0,6554892.01149494,4.834722629400076e-05,0.16739751638063982,False,0.00116517,0.00085463,0
2024-12-22 04:00:00,0.000959,0.00097406,0.00094893,0.00095602,4946182546.0,4762249.53677497,4.412591242236427e-05,0.17683546090110994,False,0.00116517,0.00085463,0
2024-12-22 06:00:00,0.000956,0.00096148,0.00093737,0.00095198,3821715214.0,3631428.05001863,4.048665561829804e-05,0.18354995974605423,False,0.00116517,0.00085463,0
2024-12-22 08:00:00,0.00095188,0.00096275,0.00093782,0.00094863,5023008320.0,4773732.78518937,3.765817277860747e-05,0.17632350712099068,False,0.00116379,0.00085463,0
2024-12-22 10:00:00,0.00094855,0.00095687,0.0009313,0.00095265,4692609481.0,4438485.79684441,3.546032318249701e-05,0.13765294840357206,False,0.00116379,0.00085463,0
2024-12-22 12:00:00,0.00095241,0.00096149,0.00092135,0.00095672,5610740305.0,5285880.91311886,3.631117351295208e-05,0.10276827808496432,False,0.00112779,0.00085463,0
2024-12-22 14:00:00,0.00095672,0.00099446,0.00095469,0.00097815,10300940756.0,10071825.38873389,3.694005105605169e-05,0.051847908635729516,False,0.00112779,0.00085463,0
2024-12-22 16:00:00,0.00097788,0.00103471,0.00097705,0.00100776,12605925621.0,12652163.28904201,4.070731450040596e-05,0.060799507896849785,False,0.00112779,0.00085463,0
2024-12-22 18:00:00,0.00100789,0.00105095,0.00100501,0.00104027,10304202517.0,10601578.99963533,4.16587118639685e-05,0.09169585657601653,False,0.00112779,0.00085463,0
2024-12-22 20:00:00,0.00104028,0.00107641,0.00101209,0.00101861,16493366116.0,17230573.06539326,4.5778946070519696e-05,0.10171147600000306,False,0.00112779,0.00085463,0
2024-12-22 22:00:00,0.00101855,0.00104067,0.00099136,0.00103333,19281324551.0,19534963.61425246,4.642095587587977e-05,0.11211473726532424,False,0.00112779,0.00085463,0
2024-12-23 00:00:00,0.00103338,0.001058,0.00100452,0.00101851,10802745678.0,11125989.09551751,4.77044184439016e-05,0.11125224659202207,False,0.00112779,0.00085463,0
2024-12-23 02:00:00,0.00101848,0.00103338,0.00097905,0.00098222,10290481748.0,10312344.25565112,4.890906963591949e-05,0.10375979221181619,False,0.00112779,0.00085463,0
2024-12-23 04:00:00,0.0009822,0.00101828,0.0009652,0.00100995,7858518082.0,7791200.21806996,4.9667420611206865e-05,0.09215334440538842,False,0.00112779,0.00085463,0
2024-12-23 06:00:00,0.0010096,0.00101495,0.00098767,0.00099603,5314876007.0,5312183.74650568,4.5596980500078334e-05,0.07771914286219324,False,0.00112779,0.00085463,0
2024-12-23 08:00:00,0.00099603,0.00101519,0.00096745,0.00099351,10010224723.0,9892364.18912881,4.5986620409154995e-05,0.06131328338241011,False,0.00112779,0.00085552,0
2024-12-23 10:00:00,0.0009932,0.00104611,0.00097648,0.00104154,9599221984.0,9803008.9537922,5.028541669839956e-05,0.05974673890997315,False,0.00112779,0.00089924,0
2024-12-23 12:00:00,0.00104164,0.0010511,0.0010042,0.00100963,8248449791.0,8431648.13637533,4.966988638959961e-05,0.05956597322580855,False,0.00112779,0.00090586,0
2024-12-23 14:00:00,0.00100963,0.0010142,0.00098307,0.00100672,6452416616.0,6431478.71803278,4.629899795512697e-05,0.053496570006461304,False,0.00112779,0.00092135,0
2024-12-23 16:00:00,0.00100664,0.00101782,0.00099082,0.00100033,5679931660.0,5702423.10372335,4.279008923601299e-05,0.053801050292226614,False,0.00112779,0.00092135,0
2024-12-23 18:00:00,0.00100035,0.00100714,0.00098678,0.00098911,4174967475.0,4161203.06098451,3.871189119310151e-05,0.05047193403829626,False,0.00112779,0.00092135,0
2024-12-23 20:00:00,0.00098909,0.00099811,0.000968,0.00097583,6710122815.0,6578774.8348616,3.714791097617396e-05,0.05508213080861431,False,0.00112779,0.00092135,0
2024-12-23 22:00:00,0.00097609,0.0009936,0.00095879,0.00096282,9140168435.0,8883210.63239549,3.6722836253233265e-05,0.06400293767087183,False,0.00112779,0.00092135,0
2024-12-24 00:00:00,0.00096266,0.00101035,0.00095927,0.00099165,7006740471.0,6917103.4741605,3.933322966173629e-05,0.0632037821139419,False,0.00112779,0.00092135,0
2024-12-24 02:00:00,0.00099159,0.00101449,0.00098048,0.00099663,4011185215.0,3996882.08645941,3.83653697232388e-05,0.06319599299464655,False,0.00112779,0.00092135,0
2024-12-24 04:00:00,0.00099662,0.00105377,0.00099613,0.00103766,8282571532.0,8540195.46502369,4.1869847955377215e-05,0.0736269269626195,False,0.00111764,0.00092135,0
2024-12-24 06:00:00,0.00103779,0.00106885,0.00103234,0.00103949,6101521484.0,6403308.18518152,4.089533014530863e-05,0.07253839709664373,False,0.00107844,0.00092135,0
2024-12-24 08:00:00,0.00103948,0.00104597,0.00101198,0.00101387,4983993753.0,5117652.46935107,3.963981557343433e-05,0.07312034452309847,False,0.00107641,0.00092135,0
2024-12-24 10:00:00,0.00101387,0.00102639,0.001,0.00101762,6703609280.0,6794790.26614783,3.7230758196446274e-05,0.07454207013414109,False,0.00107641,0.00092135,0
2024-12-24 12:00:00,0.00101767,0.00103488,0.00101068,0.00103411,3579190411.0,3658983.71218588,3.486152943345605e-05,0.0799331543324937,False,0.00107641,0.00092135,0
2024-12-24 14:00:00,0.00103408,0.00103766,0.00100917,0.00101402,4506612742.0,4598855.13434756,3.370306953646403e-05,0.07800888105311843,False,0.00107641,0.00092135,0
2024-12-24 16:00:00,0.00101389,0.00102396,0.00100579,0.00101741,4283031994.0,4356720.14390427,3.0878875075288766e-05,0.07009829453196521,False,0.00107641,0.00092135,0
2024-12-24 18:00:00,0.00101675,0.00102265,0.00100244,0.00102001,3535892984.0,3580079.58433903,2.8939079607054423e-05,0.047054720617521605,False,0.00107641,0.00092135,0
2024-12-24 20:00:00,0.00102,0.0010616,0.00101054,0.00105902,7241623534.0,7492095.85006581,3.296106513304451e-05,0.05159619683077734,False,0.00107641,0.00092135,0
2024-12-24 22:00:00,0.00105898,0.00108459,0.0010515,0.00106996,10655959515.0,11329179.01250196,3.298450783612735e-05,0.057128475414165644,False,0.00107641,0.00092135,0
2024-12-25 00:00:00,0.00106996,0.00107751,0.00103811,0.00104894,7814288229.0,8219866.83129109,3.4150960956831466e-05,0.05896292924001992,True,0.00108459,0.00092135,0
2024-12-25 02:00:00,0.00104894,0.00106202,0.0010288,0.0010288,5323285373.0,5554001.8218122,3.398169532831666e-05,0.05881382958642565,True,0.00108459,0.00095469,0
2024-12-25 04:00:00,0.00102886,0.00105639,0.00101541,0.0010563,4869183352.0,5026127.66542129,3.52541143595318e-05,0.05896781275997486,True,0.00108459,0.00095879,0
2024-12-25 06:00:00,0.00105611,0.00107807,0.00104799,0.00107492,4759742881.0,5052178.42611203,3.431336629416239e-05,0.06445809552615181,True,0.00108459,0.00095879,0
2024-12-25 08:00:00,0.00107477,0.00108138,0.00105339,0.00106004,6086868597.0,6498835.69316467,3.316366333158742e-05,0.06555254034571033,False,0.00108459,0.00095879,0
2024-12-25 10:00:00,0.00106016,0.0010746,0.00105675,0.00105911,3951405849.0,4206120.0346984,3.0379360907662437e-05,0.05822169632071343,False,0.00108459,0.00095879,0
2024-12-25 12:00:00,0.00105909,0.00106046,0.00104566,0.00105049,2525609786.0,2656459.51033637,2.754674983354202e-05,0.048419312241834205,False,0.00108459,0.00095879,0
2024-12-25 14:00:00,0.00105049,0.00106128,0.00102511,0.00102712,4960235479.0,5171203.80967032,2.9114613500170715e-05,0.044301745958027605,False,0.00108459,0.00095879,0
2024-12-25 16:00:00,0.0010271,0.00103894,0.00101774,0.00102222,4614647184.0,4744270.24207431,2.7675592863776015e-05,0.05207419222882205,True,0.00108459,0.00095879,0
2024-12-25 18:00:00,0.00102238,0.0010445,0.00100551,0.00100769,5455173477.0,5592644.98094941,2.9732757797634924e-05,0.06034958280478817,True,0.00108459,0.00095879,0
2024-12-25 20:00:00,0.00100771,0.00102867,0.00100072,0.00102066,5605053637.0,5678029.74187189,2.9408620016246735e-05,0.06360542600093569,False,0.00108459,0.00095879,0
2024-12-25 22:00:00,0.00102066,0.00102951,0.00100785,0.00101334,4597208944.0,4675206.34772158,2.7999780013292774e-05,0.06781305725327445,False,0.00108459,0.00095879,0
2024-12-26 00:00:00,0.0010136,0.00101732,0.0009944,0.00101605,4620740003.0,4653142.08764725,2.707618364723951e-05,0.0686270941581298,False,0.00108459,0.00095879,0
2024-12-26 02:00:00,0.00101603,0.00101806,0.00100709,0.00101311,2018187017.0,2042926.50776253,2.414778662046871e-05,0.058070727694911936,False,0.00108459,0.00095879,0
