time,open,high,low,close,volume,amount,label
2024-12-19 08:00:00,0.00118751,0.00119151,0.00111322,0.00115009,19510983151,22465424.74987476,0
2024-12-19 10:00:00,0.0011501,0.00118017,0.0011,0.00117004,19969333262,22918571.87429882,0
2024-12-19 12:00:00,0.00117005,0.00118315,0.00114656,0.00115523,6543335717,7593996.73273439,0
2024-12-19 14:00:00,0.00115523,0.00115772,0.00113238,0.00113724,5614300359,6425403.09172279,0
2024-12-19 16:00:00,0.00113734,0.00115435,0.00111942,0.00114651,6636652536,7544005.58307319,0
2024-12-19 18:00:00,0.00114651,0.00116517,0.00112816,0.00114341,9032691212,10338027.15368834,0
2024-12-19 20:00:00,0.00114337,0.0011518,0.00111042,0.00112362,8002013804,9017155.97392277,0
2024-12-19 22:00:00,0.00112383,0.00116379,0.00106796,0.00109042,20370998376,22473375.53735974,2
2024-12-20 00:00:00,0.0010901,0.00112381,0.00102026,0.00104444,29560227557,31586977.85739943,0
2024-12-20 02:00:00,0.00104464,0.00105074,0.00098526,0.00100965,37909968992,38747010.34039676,0
2024-12-20 04:00:00,0.00100972,0.00103141,0.00097793,0.00101666,19840315712,19940446.84025919,0
2024-12-20 06:00:00,0.00101655,0.00102931,0.00095702,0.00096018,8487303719,8478076.33842727,0
2024-12-20 08:00:00,0.00096018,0.000985,0.0009072,0.00098229,22820919297,21550001.6014755,0
2024-12-20 10:00:00,0.00098212,0.00103613,0.00098096,0.00100198,10501352079,10652645.59758439,0
2024-12-20 12:00:00,0.00100174,0.001021,0.0009804,0.00098177,8963492616,8965609.41550667,2
2024-12-20 14:00:00,0.00098175,0.00100658,0.00095784,0.00098346,14087376638,13862102.54597638,0
2024-12-20 16:00:00,0.00098346,0.00098434,0.0008938,0.00089773,32140478661,29672746.75272253,0
2024-12-20 18:00:00,0.00089749,0.00091999,0.00085463,0.00085855,39672309569,35081960.73472397,0
2024-12-20 20:00:00,0.00085879,0.00092009,0.00085552,0.00091341,22408015420,20047324.0540875,0
2024-12-20 22:00:00,0.00091334,0.00093307,0.00089924,0.00091627,12745557299,11694170.0499167,0
2024-12-21 00:00:00,0.00091637,0.00095734,0.00090586,0.00095538,12709361605,11850005.32761563,1
2024-12-21 02:00:00,0.00095544,0.0009998,0.0009468,0.00098629,9969331586,9669757.16506143,0
2024-12-21 04:00:00,0.00098639,0.00103815,0.00098334,0.00103815,17051729503,17176269.03744746,0
2024-12-21 06:00:00,0.00103823,0.00109041,0.00103218,0.00106432,14792792633,15721574.33894845,0
2024-12-21 08:00:00,0.00106459,0.00110509,0.00105121,0.00109898,12241473326,13246974.71767417,0
2024-12-21 10:00:00,0.0010988,0.0011071,0.00107321,0.00108112,6964724555,7579669.81316275,0
2024-12-21 12:00:00,0.00108113,0.001098,0.0010632,0.00109461,5644232051,6088914.89312243,0
2024-12-21 14:00:00,0.00109489,0.00112779,0.0010835,0.00111431,10864169086,11989332.75297949,0
2024-12-21 16:00:00,0.0011143,0.00111764,0.00106949,0.00107444,11732298087,12817679.90643113,2
2024-12-21 18:00:00,0.00107422,0.00107844,0.00104597,0.00105713,8568285381,9114329.33116162,0
2024-12-21 20:00:00,0.00105714,0.0010577,0.00095293,0.00099373,22145876821,22037058.83707472,0
2024-12-21 22:00:00,0.00099354,0.00100709,0.00096823,0.00099114,9195714157,9055549.15000067,0
2024-12-22 00:00:00,0.00099116,0.00099223,0.00095165,0.00097322,8846462844,8595896.09709264,0
2024-12-22 02:00:00,0.00097323,0.00097777,0.00094006,0.00095918,6863950499,6554892.01149494,0
2024-12-22 04:00:00,0.000959,0.00097406,0.00094893,0.00095602,4946182546,4762249.53677497,0
2024-12-22 06:00:00,0.000956,0.00096148,0.00093737,0.00095198,3821715214,3631428.05001863,0
2024-12-22 08:00:00,0.00095188,0.00096275,0.00093782,0.00094863,5023008320,4773732.78518937,0
2024-12-22 10:00:00,0.00094855,0.00095687,0.0009313,0.00095265,4692609481,4438485.79684441,0
2024-12-22 12:00:00,0.00095241,0.00096149,0.00092135,0.00095672,5610740305,5285880.91311886,0
2024-12-22 14:00:00,0.00095672,0.00099446,0.00095469,0.00097815,10300940756,10071825.38873389,1
2024-12-22 16:00:00,0.00097788,0.00103471,0.00097705,0.00100776,12605925621,12652163.28904201,0
2024-12-22 18:00:00,0.00100789,0.00105095,0.00100501,0.00104027,10304202517,10601578.99963533,0
2024-12-22 20:00:00,0.00104028,0.00107641,0.00101209,0.00101861,16493366116,17230573.06539326,0
2024-12-22 22:00:00,0.00101855,0.00104067,0.00099136,0.00103333,19281324551,19534963.61425246,0
2024-12-23 00:00:00,0.00103338,0.001058,0.00100452,0.00101851,10802745678,11125989.09551751,0
2024-12-23 02:00:00,0.00101848,0.00103338,0.00097905,0.00098222,10290481748,10312344.25565112,0
2024-12-23 04:00:00,0.0009822,0.00101828,0.0009652,0.00100995,7858518082,7791200.21806996,0
2024-12-23 06:00:00,0.0010096,0.00101495,0.00098767,0.00099603,5314876007,5312183.74650568,0
2024-12-23 08:00:00,0.00099603,0.00101519,0.00096745,0.00099351,10010224723,9892364.18912881,0
2024-12-23 10:00:00,0.0009932,0.00104611,0.00097648,0.00104154,9599221984,9803008.9537922,0
2024-12-23 12:00:00,0.00104164,0.0010511,0.0010042,0.00100963,8248449791,8431648.13637533,0
2024-12-23 14:00:00,0.00100963,0.0010142,0.00098307,0.00100672,6452416616,6431478.71803278,0
2024-12-23 16:00:00,0.00100664,0.00101782,0.00099082,0.00100033,5679931660,5702423.10372335,2
2024-12-23 18:00:00,0.00100035,0.00100714,0.00098678,0.00098911,4174967475,4161203.06098451,0
2024-12-23 20:00:00,0.00098909,0.00099811,0.000968,0.00097583,6710122815,6578774.8348616,0
2024-12-23 22:00:00,0.00097609,0.0009936,0.00095879,0.00096282,9140168435,8883210.63239549,0
2024-12-24 00:00:00,0.00096266,0.00101035,0.00095927,0.00099165,7006740471,6917103.4741605,0
2024-12-24 02:00:00,0.00099159,0.00101449,0.00098048,0.00099663,4011185215,3996882.08645941,0
2024-12-24 04:00:00,0.00099662,0.00105377,0.00099613,0.00103766,8282571532,8540195.46502369,0
2024-12-24 06:00:00,0.00103779,0.00106885,0.00103234,0.00103949,6101521484,6403308.18518152,0
2024-12-24 08:00:00,0.00103948,0.00104597,0.00101198,0.00101387,4983993753,5117652.46935107,0
2024-12-24 10:00:00,0.00101387,0.00102639,0.001,0.00101762,6703609280,6794790.26614783,0
2024-12-24 12:00:00,0.00101767,0.00103488,0.00101068,0.00103411,3579190411,3658983.71218588,0
2024-12-24 14:00:00,0.00103408,0.00103766,0.00100917,0.00101402,4506612742,4598855.13434756,0
2024-12-24 16:00:00,0.00101389,0.00102396,0.00100579,0.00101741,4283031994,4356720.14390427,0
2024-12-24 18:00:00,0.00101675,0.00102265,0.00100244,0.00102001,3535892984,3580079.58433903,0
2024-12-24 20:00:00,0.00102,0.0010616,0.00101054,0.00105902,7241623534,7492095.85006581,0
2024-12-24 22:00:00,0.00105898,0.00108459,0.0010515,0.00106996,10655959515,11329179.01250196,0
2024-12-25 00:00:00,0.00106996,0.00107751,0.00103811,0.00104894,7814288229,8219866.83129109,0
2024-12-25 02:00:00,0.00104894,0.00106202,0.0010288,0.0010288,5323285373,5554001.8218122,0
2024-12-25 04:00:00,0.00102886,0.00105639,0.00101541,0.0010563,4869183352,5026127.66542129,0
2024-12-25 06:00:00,0.00105611,0.00107807,0.00104799,0.00107492,4759742881,5052178.42611203,0
2024-12-25 08:00:00,0.00107477,0.00108138,0.00105339,0.00106004,6086868597,6498835.69316467,0
2024-12-25 10:00:00,0.00106016,0.0010746,0.00105675,0.00105911,3951405849,4206120.0346984,0
2024-12-25 12:00:00,0.00105909,0.00106046,0.00104566,0.00105049,2525609786,2656459.51033637,2
2024-12-25 14:00:00,0.00105049,0.00106128,0.00102511,0.00102712,4960235479,5171203.80967032,2
2024-12-25 16:00:00,0.0010271,0.00103894,0.00101774,0.00102222,4614647184,4744270.24207431,0
2024-12-25 18:00:00,0.00102238,0.0010445,0.00100551,0.00100769,5455173477,5592644.98094941,0
2024-12-25 20:00:00,0.00100771,0.00102867,0.00100072,0.00102066,5605053637,5678029.74187189,0
2024-12-25 22:00:00,0.00102066,0.00102951,0.00100785,0.00101334,4597208944,4675206.34772158,0
2024-12-26 00:00:00,0.0010136,0.00101732,0.0009944,0.00101605,4620740003,4653142.08764725,0
2024-12-26 02:00:00,0.00101603,0.00101806,0.00100709,0.00101311,2018187017,2042926.50776253,0
2024-12-26 04:00:00,0.00101314,0.00101973,0.00098866,0.00099987,4567127083,4589860.55329533,0
2024-12-26 06:00:00,0.00099988,0.00101158,0.00099487,0.00100901,1516073054,1522649.50117188,0
2024-12-26 08:00:00,0.00100903,0.00102615,0.00099567,0.00099947,3653582582,3680711.68189789,0
2024-12-26 10:00:00,0.00099963,0.00100458,0.00098419,0.00098941,3859923125,3826511.52861788,2
2024-12-26 12:00:00,0.00098949,0.00099097,0.0009707,0.00097815,5591055937,5489032.58147644,0
2024-12-26 14:00:00,0.00097803,0.00098381,0.0009706,0.00097508,2836657689,2770975.12328729,0
2024-12-26 16:00:00,0.00097512,0.00097795,0.000941,0.00095073,7526838632,7179625.97515701,0
2024-12-26 18:00:00,0.00095067,0.00095852,0.00094589,0.00094974,2624713877,2497922.55808604,0
2024-12-26 20:00:00,0.00094973,0.00095939,0.00094127,0.00094979,3280135023,3115924.73023133,0
2024-12-26 22:00:00,0.00094963,0.00095423,0.00093605,0.00094155,3428224801,3240651.86543735,0
2024-12-27 00:00:00,0.0009416,0.00095976,0.00091026,0.00092599,6671681975,6245036.88324822,0
2024-12-27 02:00:00,0.00092599,0.00093535,0.00091851,0.00092992,2387471971,2211110.84653723,0
2024-12-27 04:00:00,0.00092974,0.00093332,0.00091151,0.00092983,2600448646,2398199.08749523,0
2024-12-27 06:00:00,0.00092995,0.0009362,0.00091074,0.00092299,2869838658,2647175.09791776,0
2024-12-27 08:00:00,0.00092294,0.0009336,0.00091633,0.00092629,2989703360,2768323.22458145,0
2024-12-27 10:00:00,0.00092612,0.00093565,0.00091577,0.00092433,2299666616,2124921.20729478,0
2024-12-27 12:00:00,0.00092429,0.00093455,0.00090677,0.00092488,2990909051,2748594.80411726,0
2024-12-27 14:00:00,0.00092479,0.00093485,0.00090402,0.00091556,3988083061,3678408.26557152,0
2024-12-27 16:00:00,0.00091547,0.00097221,0.00091547,0.00096884,8254265109,7852130.71663129,0
2024-12-27 18:00:00,0.00096885,0.00097987,0.00094587,0.00096526,6099773495,5864857.46599436,0
2024-12-27 20:00:00,0.00096528,0.00097314,0.0009501,0.00095096,3459753741,3317308.00221353,2
2024-12-27 22:00:00,0.00095091,0.00095159,0.00091658,0.00092735,6945037682,6458490.92731114,0
2024-12-28 00:00:00,0.00092731,0.00095023,0.00091032,0.00094857,5040819394,4673609.77421547,0
2024-12-28 02:00:00,0.0009486,0.00094903,0.00093579,0.0009424,2908493156,2737491.86377988,0
2024-12-28 04:00:00,0.00094237,0.00094386,0.00091887,0.00092026,1990191715,1853655.2197031,0
2024-12-28 06:00:00,0.00092025,0.00092771,0.00091374,0.00092573,2789102990,2567479.92260746,0
2024-12-28 08:00:00,0.00092578,0.00092991,0.00090443,0.00090942,5536190092,5077250.84908677,0
2024-12-28 10:00:00,0.00090941,0.0009225,0.000901,0.00092121,4450037947,4058913.39998288,0
2024-12-28 12:00:00,0.0009212,0.0009467,0.00091295,0.00093994,5004000447,4639680.0903225,0
2024-12-28 14:00:00,0.00094002,0.00094658,0.00091602,0.00091794,6303327493,5869713.76940593,0
2024-12-28 16:00:00,0.00091785,0.00094387,0.00091741,0.00093549,5856751566,5468352.15057431,0
2024-12-28 18:00:00,0.00093553,0.00094363,0.00092868,0.00093854,4512988661,4229016.51145306,0
2024-12-28 20:00:00,0.00093851,0.00094259,0.00092225,0.00093486,3560734754,3321558.59882554,0
2024-12-28 22:00:00,0.00093478,0.00095989,0.00093456,0.00094268,5773843132,5473708.33754327,1
2024-12-29 00:00:00,0.0009428,0.00097516,0.00094254,0.00096471,6003005004,5763335.9439946,0
2024-12-29 02:00:00,0.00096452,0.00097085,0.00095225,0.00096216,2721268907,2612664.20485212,0
2024-12-29 04:00:00,0.00096216,0.00097401,0.0009584,0.00096762,1983022477,1914420.58060429,0
2024-12-29 06:00:00,0.00096769,0.0009832,0.00096554,0.0009729,2079116651,2021021.38574558,0
2024-12-29 08:00:00,0.00097287,0.00097846,0.00096249,0.00096813,3261851142,3164551.66238529,0
2024-12-29 10:00:00,0.00096814,0.00097849,0.0009608,0.00096714,1369716215,1325887.83363116,0
2024-12-29 12:00:00,0.00096708,0.00097027,0.00095394,0.00095803,1155577866,1108362.5454439,0
2024-12-29 14:00:00,0.00095803,0.00097189,0.00095172,0.0009676,1838841845,1770066.34543304,0
2024-12-29 16:00:00,0.00096759,0.00096963,0.00095425,0.00096236,2247831369,2158124.88306001,0
2024-12-29 18:00:00,0.00096235,0.00096354,0.00094699,0.00094753,2752466094,2626387.64997784,0
2024-12-29 20:00:00,0.00094768,0.000958,0.00094019,0.00095734,2678209541,2537814.20536652,0
2024-12-29 22:00:00,0.00095741,0.00096853,0.00094337,0.00094491,4305300694,4098640.21405722,2
2024-12-30 00:00:00,0.00094505,0.00094598,0.00093008,0.00093457,3038128820,2841174.02412978,0
2024-12-30 02:00:00,0.00093456,0.00093595,0.00092379,0.00092844,1718142643,1598212.67570492,0
2024-12-30 04:00:00,0.00092855,0.00092899,0.00091467,0.00091869,1857264666,1711908.71015992,0
2024-12-30 06:00:00,0.00091852,0.00092374,0.0009055,0.00092191,1938145282,1769573.72774386,0
2024-12-30 08:00:00,0.00092179,0.00097,0.00091685,0.0009603,6069423513,5792081.85882833,1
2024-12-30 10:00:00,0.00096027,0.00097896,0.00095021,0.00095401,9255590534,8926034.35707429,0
2024-12-30 12:00:00,0.00095407,0.00097775,0.00095199,0.00096147,4563575555,4399973.43673378,1
2024-12-30 14:00:00,0.00096137,0.0010035,0.00095778,0.00098074,8810381236,8692476.22033292,0
2024-12-30 16:00:00,0.00098081,0.00101035,0.00098074,0.00099796,8707772862,8697407.65511882,0
2024-12-30 18:00:00,0.00099812,0.00100309,0.00097148,0.00099404,5971628072,5886330.64534256,0
2024-12-30 20:00:00,0.000994,0.00103418,0.0009715,0.00097603,12439109956,12503277.32619887,0
2024-12-30 22:00:00,0.00097619,0.00100344,0.00096534,0.00098947,11162832022,10963702.24443814,0
2024-12-31 00:00:00,0.00098939,0.00101998,0.00095257,0.00101233,10850729607,10649132.15578827,0
2024-12-31 02:00:00,0.00101221,0.00101638,0.00099523,0.00100273,5664447140,5698809.45828415,2
2024-12-31 04:00:00,0.00100302,0.00100591,0.00094146,0.00094319,7447222804,7235184.25531497,0
2024-12-31 06:00:00,0.00094318,0.00096561,0.00094189,0.0009582,4251270087,4060937.39117207,0
2024-12-31 08:00:00,0.00095828,0.00095852,0.00092604,0.00093107,10583205410,9911955.43754701,2
2024-12-31 10:00:00,0.00093109,0.00093392,0.00091871,0.00092344,7962184822,7369550.10065986,0
2024-12-31 12:00:00,0.00092338,0.00093314,0.00091142,0.00091869,8017383554,7356554.31393087,0
2024-12-31 14:00:00,0.00091868,0.00094339,0.00091474,0.00092542,8276901303,7683358.9131294,0
2024-12-31 16:00:00,0.00092539,0.00094066,0.00091845,0.00093989,6516656872,6060022.87651954,1
2024-12-31 18:00:00,0.00093987,0.00096348,0.00093714,0.00095324,6825037428,6493100.89799702,1
2024-12-31 20:00:00,0.00095306,0.000988,0.00093604,0.00098163,9168664369,8842681.77525578,0
2024-12-31 22:00:00,0.00098162,0.00101,0.00096756,0.00098956,18172387319,17947967.44698649,0
2025-01-01 00:00:00,0.00098948,0.0010069,0.00095448,0.00096722,13203951555,12952648.44813257,0
2025-01-01 02:00:00,0.00096717,0.0009751,0.00096,0.00096828,3561009556,3450582.84952998,0
2025-01-01 04:00:00,0.00096816,0.00098469,0.00096778,0.00097939,3953534856,3870829.20582661,0
2025-01-01 06:00:00,0.00097938,0.00098067,0.00096086,0.00096674,2852988037,2773281.73216315,0
2025-01-01 08:00:00,0.00096679,0.00100154,0.00096472,0.00098114,4354394718,4306303.97955861,0
2025-01-01 10:00:00,0.00098111,0.00099417,0.0009741,0.00098112,2410514165,2367271.15700244,0
2025-01-01 12:00:00,0.0009812,0.00098219,0.000962,0.00096698,2843375360,2759802.13725218,0
2025-01-01 14:00:00,0.00096692,0.00097336,0.00095553,0.00096978,2445195186,2353925.38696835,0
2025-01-01 16:00:00,0.00096974,0.00097232,0.000926,0.0009388,6521803851,6157241.27845243,0
2025-01-01 18:00:00,0.00093888,0.000976,0.00093888,0.00097475,4864306366,4633230.9799139,0
2025-01-01 20:00:00,0.00097475,0.00098196,0.00095955,0.00096546,5735956906,5564826.18700294,0
2025-01-01 22:00:00,0.00096548,0.00097746,0.00096291,0.00097538,4120179628,4000113.11439393,0
2025-01-02 00:00:00,0.0009755,0.00099366,0.00096719,0.00098205,5721303850,5622204.40324553,0
2025-01-02 02:00:00,0.00098204,0.00099338,0.0009714,0.00098726,3438153479,3382686.34555466,0
2025-01-02 04:00:00,0.00098736,0.00099623,0.00098071,0.00098392,3389972405,3352787.76328139,0
2025-01-02 06:00:00,0.00098394,0.00098865,0.00097748,0.00098238,2173578328,2135988.75211127,0
2025-01-02 08:00:00,0.00098229,0.0009978,0.00097199,0.00098299,5281445860,5205905.81546011,0
2025-01-02 10:00:00,0.00098304,0.00099793,0.00097672,0.000995,4123006457,4075738.0191498,0
2025-01-02 12:00:00,0.00099505,0.00102,0.00099115,0.0009942,6997887410,7027737.88576042,0
2025-01-02 14:00:00,0.00099416,0.00100546,0.00098838,0.00100084,4033766830,4023653.28336372,0
2025-01-02 16:00:00,0.00100083,0.00101942,0.00099658,0.00101642,4913431573,4952460.0681888,0
2025-01-02 18:00:00,0.00101638,0.00102643,0.00100369,0.00101376,6523499288,6620716.89874851,0
2025-01-02 20:00:00,0.00101377,0.00102152,0.00100669,0.00101298,5230064896,5299329.80210528,0
2025-01-02 22:00:00,0.00101299,0.001025,0.00099914,0.00100609,8456654705,8552532.80314165,0
2025-01-03 00:00:00,0.00100607,0.00102674,0.00100003,0.0010065,7573375910,7691969.01120403,0
2025-01-03 02:00:00,0.00100676,0.00100991,0.00099692,0.00099726,3113874175,3124237.29145466,0
2025-01-03 04:00:00,0.00099726,0.00100469,0.0009872,0.00099165,2494810225,2481476.26224843,0
2025-01-03 06:00:00,0.00099163,0.00100487,0.000975,0.00100087,2781318546,2751260.10533211,0
2025-01-03 08:00:00,0.00100097,0.00101595,0.00098905,0.00099957,5510989845,5527057.87680798,0
2025-01-03 10:00:00,0.00099958,0.00101157,0.00098834,0.00099226,4402352742,4393256.87743602,0
2025-01-03 12:00:00,0.00099219,0.00099475,0.0009755,0.00097953,4726928286,4642581.48511003,0
2025-01-03 14:00:00,0.00097952,0.00098526,0.00095655,0.00095983,5949731563,5761294.48221709,0
2025-01-03 16:00:00,0.00095983,0.00098723,0.00095542,0.00098175,6966845237,6769497.63764199,0
2025-01-03 18:00:00,0.00098177,0.00102299,0.00096913,0.00101467,9462664387,9372217.6355048,1
2025-01-03 20:00:00,0.00101468,0.00106394,0.00100634,0.00105063,19912981941,20601304.80153112,0
2025-01-03 22:00:00,0.00105062,0.0010733,0.00103162,0.00106919,14352262779,15065359.45168084,0
2025-01-04 00:00:00,0.00106919,0.00115999,0.00106919,0.00112695,27858774251,31268931.50846844,0
2025-01-04 02:00:00,0.00112696,0.00114198,0.00111638,0.00112532,8361401017,9431659.39922614,0
2025-01-04 04:00:00,0.00112533,0.001136,0.00110682,0.00112783,6608604554,7429001.8559041,0
2025-01-04 06:00:00,0.00112784,0.00114798,0.00111834,0.00114788,5949901508,6757466.27889398,0
2025-01-04 08:00:00,0.0011477,0.00114772,0.00110428,0.00110533,8579987147,9638680.1341638,0
2025-01-04 10:00:00,0.00110532,0.00113117,0.00108,0.00112466,8424260054,9306056.27848741,0
2025-01-04 12:00:00,0.0011246,0.001125,0.0010987,0.00110101,4881244893,5410866.24556134,2
2025-01-04 14:00:00,0.00110102,0.00112335,0.00110102,0.00110996,4877189160,5430590.67283431,0
2025-01-04 16:00:00,0.00110996,0.00111226,0.0010831,0.00109117,5967399682,6538440.39433342,0
2025-01-04 18:00:00,0.00109118,0.00109186,0.00107616,0.00108972,3748031936,4060846.43970066,0
2025-01-04 20:00:00,0.00108976,0.00109898,0.0010831,0.00109566,3843091991,4195474.6186874,0
2025-01-04 22:00:00,0.0010956,0.00109852,0.00104701,0.0010556,8149429678,8722109.85519546,0
2025-01-05 00:00:00,0.0010556,0.00107086,0.0010551,0.00107066,4326932172,4596572.04263713,0
2025-01-05 02:00:00,0.00107067,0.00107599,0.00106061,0.00107299,3741436686,4000569.64681704,0
2025-01-05 04:00:00,0.00107292,0.0010919,0.00107246,0.00108472,3320325816,3600754.41504561,0
2025-01-05 06:00:00,0.00108472,0.00109622,0.00107805,0.00109094,2074169531,2256705.21763775,0
2025-01-05 08:00:00,0.00109095,0.00109235,0.00107275,0.00108644,4373949167,4740004.91401268,0
2025-01-05 10:00:00,0.00108634,0.00110939,0.00108574,0.00109643,6542159544,7180617.52389707,0
2025-01-05 12:00:00,0.00109638,0.0011242,0.00109483,0.001115,3827085790,4232089.02821628,0
2025-01-05 14:00:00,0.00111495,0.00111899,0.00110015,0.00110514,3034141078,3365038.21429039,0
2025-01-05 16:00:00,0.0011053,0.00112887,0.00109232,0.00110291,8760720899,9718236.88869582,0
2025-01-05 18:00:00,0.00110291,0.00112317,0.00109756,0.00111492,5606326676,6247319.06455588,0
2025-01-05 20:00:00,0.00111495,0.00112055,0.00110105,0.00110291,3180812335,3531058.65521986,0
2025-01-05 22:00:00,0.00110295,0.00111648,0.0010891,0.00109188,7842523486,8630323.81575842,0
2025-01-06 00:00:00,0.00109195,0.00109794,0.0010704,0.00107496,5533353836,5983432.39022602,0
2025-01-06 02:00:00,0.00107488,0.00108852,0.00106878,0.00108345,2266586641,2442849.02271189,0
2025-01-06 04:00:00,0.00108337,0.00110144,0.00108094,0.00110065,2335594257,2547249.90019133,0
2025-01-06 06:00:00,0.00110044,0.00110455,0.00108718,0.00109438,1956370502,2141693.60870184,0
2025-01-06 08:00:00,0.00109443,0.001098,0.00106801,0.00107589,3648182821,3926844.6817527,0
2025-01-06 10:00:00,0.00107597,0.00109716,0.001075,0.00108869,2956583078,3219544.12668879,0
2025-01-06 12:00:00,0.00108873,0.00109552,0.00107907,0.00108134,2148425078,2332115.75310991,0
2025-01-06 14:00:00,0.00108131,0.00108726,0.00105747,0.00106613,4598113133,4918562.85486251,0
2025-01-06 16:00:00,0.00106609,0.0010723,0.00105249,0.00105914,2788262010,2957584.3349604,0
2025-01-06 18:00:00,0.00105952,0.00107262,0.00105011,0.00107188,2107632880,2237819.8940234,0
2025-01-06 20:00:00,0.0010719,0.00107682,0.00105215,0.00106872,3480533114,3695776.56057958,0
2025-01-06 22:00:00,0.00106879,0.00110756,0.00105225,0.00110464,7766883231,8427911.07539568,0
2025-01-07 00:00:00,0.00110465,0.00114038,0.00107842,0.00108702,12146029645,13528780.44897134,0
2025-01-07 02:00:00,0.00108702,0.00109853,0.0010784,0.00108999,2197444346,2394624.90564596,0
2025-01-07 04:00:00,0.00109019,0.00109267,0.00105695,0.00105927,3442997039,3700572.76688547,0
2025-01-07 06:00:00,0.00105946,0.00107,0.00105507,0.00106976,2452516016,2603330.53456479,0
2025-01-07 08:00:00,0.00106975,0.00107723,0.00105161,0.0010737,4422590844,4706200.11174707,0
2025-01-07 10:00:00,0.00107366,0.00107632,0.00105236,0.00106112,2879956757,3059116.88025658,0
2025-01-07 12:00:00,0.00106119,0.00106318,0.00103248,0.00104729,5772525951,6025384.76785875,0
2025-01-07 14:00:00,0.00104732,0.00104814,0.001039,0.00104418,4111045937,4284913.25311655,0
2025-01-07 16:00:00,0.00104419,0.0010669,0.00104026,0.00105817,5528789578,5836539.2150869,0
2025-01-07 18:00:00,0.00105819,0.00105958,0.0010335,0.00104255,5641884289,5896377.49064209,0
2025-01-07 20:00:00,0.00104262,0.00104368,0.001024,0.00103538,4696980008,4851498.30125663,0
2025-01-07 22:00:00,0.00103539,0.00103971,0.00093822,0.00095366,27443198632,26805881.74083133,2
2025-01-08 00:00:00,0.00095366,0.00096209,0.000928,0.00093434,13841304037,13091516.25974778,0
2025-01-08 02:00:00,0.00093433,0.00094346,0.00091645,0.00091942,9170398667,8514224.9121144,0
2025-01-08 04:00:00,0.0009194,0.00092594,0.0009023,0.0009027,5815983191,5329751.35447587,0
2025-01-08 06:00:00,0.00090269,0.00091273,0.00089232,0.00089327,5510266980,4975477.31712088,0
2025-01-08 08:00:00,0.00089326,0.00091066,0.00088625,0.00089665,6162325336,5544198.87343551,0
2025-01-08 10:00:00,0.00089659,0.00090376,0.00087045,0.00088337,7368747648,6522208.53540814,0
2025-01-08 12:00:00,0.00088338,0.00088405,0.00086556,0.00087136,7098428434,6207013.15676653,0
2025-01-08 14:00:00,0.00087133,0.00087715,0.00083048,0.00085109,14112589070,12007162.59963539,0
2025-01-08 16:00:00,0.00085102,0.00086837,0.00084762,0.00084803,7405717202,6361945.6624694,0
2025-01-08 18:00:00,0.00084801,0.00085741,0.00083282,0.00083763,8816388024,7426417.33376623,0
2025-01-08 20:00:00,0.00083764,0.00084539,0.00082353,0.00083861,9487688985,7932266.34468896,0
2025-01-08 22:00:00,0.00083862,0.00084981,0.000821,0.00083316,8909967859,7459745.64597608,0
2025-01-09 00:00:00,0.00083314,0.00083607,0.0007467,0.00077401,34991623934,27154882.92129511,0
2025-01-09 02:00:00,0.000774,0.00079612,0.00076952,0.00077549,12058418265,9446591.15035075,0
2025-01-09 04:00:00,0.00077548,0.00078354,0.00076584,0.00077955,5199623930,4024903.03163981,0
2025-01-09 06:00:00,0.00077951,0.00080178,0.00077909,0.00079544,4149605605,3290599.99510757,0
2025-01-09 08:00:00,0.00079543,0.00081686,0.00079258,0.00080487,5111104141,4117063.94954759,0
2025-01-09 10:00:00,0.00080486,0.00080914,0.00079042,0.00079656,5707722113,4557103.28037204,0
2025-01-09 12:00:00,0.00079648,0.00079986,0.00078693,0.00079283,4655529465,3689043.75388041,0
2025-01-09 14:00:00,0.00079282,0.0007979,0.0007702,0.00077288,5268452632,4113696.61961118,0
2025-01-09 16:00:00,0.00077293,0.00081293,0.00076835,0.00080384,9432027400,7493315.96498744,0
2025-01-09 18:00:00,0.00080379,0.00080631,0.00078472,0.00079669,7494470573,5970436.59085568,0
2025-01-09 20:00:00,0.00079671,0.00080528,0.0007585,0.0007598,8391724607,6573180.84302228,0
2025-01-09 22:00:00,0.0007598,0.00081516,0.00075105,0.00080596,14787952464,11544273.2297508,0
2025-01-10 00:00:00,0.00080589,0.00082454,0.00078111,0.00079055,12884559135,10371837.16826115,0
2025-01-10 02:00:00,0.00079053,0.0008004,0.00077383,0.00077865,9864113378,7767802.89810863,0
2025-01-10 04:00:00,0.00077865,0.00078898,0.0007665,0.00077613,8081193641,6286357.18563279,0
2025-01-10 06:00:00,0.00077612,0.00079887,0.00077276,0.00078947,4326245833,3398311.51542104,0
2025-01-10 08:00:00,0.00078959,0.00080481,0.00078725,0.00079709,6262800427,4975312.7504262,0
2025-01-10 10:00:00,0.0007971,0.00080425,0.00079068,0.00079899,4251302394,3384435.57300605,0
2025-01-10 12:00:00,0.00079902,0.00081822,0.0007952,0.0008062,4965533457,3993402.08360073,0
2025-01-10 14:00:00,0.00080624,0.00082849,0.00080225,0.00082285,4822068251,3938828.16348788,0
2025-01-10 16:00:00,0.00082286,0.00082928,0.00081183,0.00081569,6075017114,4970163.95980413,0
